Ensembl Gene ID	Associated Gene Name
ENSG00000172867	KRT2
ENSG00000172869	DMXL1
ENSG00000172889	EGFL7
ENSG00000172893	DHCR7
ENSG00000172915	NBEA
ENSG00000172932	ANKRD13D
ENSG00000172939	OXSR1
ENSG00000172940	SLC22A13
ENSG00000172943	PHF8
ENSG00000172974	AC007318.5
ENSG00000172985	SH3RF3
ENSG00000172986	GXYLT2
ENSG00000172987	HPSE2
ENSG00000172995	ARPP21
ENSG00000173011	TADA2B
ENSG00000173020	GRK2
ENSG00000173039	RELA
ENSG00000173068	BNC2
ENSG00000173080	RXFP4
ENSG00000173083	HPSE
ENSG00000173114	LRRN3
ENSG00000173120	KDM2A
ENSG00000173153	ESRRA
ENSG00000173157	ADAMTS20
ENSG00000173171	MTX1
ENSG00000173175	ADCY5
ENSG00000173208	ABCD2
ENSG00000173209	AHSA2
ENSG00000173210	ABLIM3
ENSG00000173218	VANGL1
ENSG00000173230	GOLGB1
ENSG00000173264	GPR137
ENSG00000173273	TNKS
ENSG00000173281	PPP1R3B
ENSG00000173320	STOX2
ENSG00000173327	MAP3K11
ENSG00000173334	TRIB1
ENSG00000173366	RP11-330H6.5
ENSG00000173401	GLIPR1L1
ENSG00000173404	INSM1
ENSG00000173406	DAB1
ENSG00000173451	THAP2
ENSG00000173473	SMARCC1
ENSG00000173482	PTPRM
ENSG00000173511	VEGFB
ENSG00000173531	MST1
ENSG00000173542	MOB1B
ENSG00000173548	SNX33
ENSG00000173559	NABP1
ENSG00000173572	NLRP13
ENSG00000173575	CHD2
ENSG00000173585	CCR9
ENSG00000173597	SULT1B1
ENSG00000173598	NUDT4
ENSG00000173610	UGT2A1
ENSG00000173612	GPRC6A
ENSG00000173614	NMNAT1
ENSG00000173621	LRFN4
ENSG00000173626	TRAPPC3L
ENSG00000173638	SLC19A1
ENSG00000173662	TAS1R1
ENSG00000173698	ADGRG2
ENSG00000173714	WFIKKN2
ENSG00000173726	TOMM20
ENSG00000173744	AGFG1
ENSG00000173757	STAT5B
ENSG00000173801	JUP
ENSG00000173805	HAP1
ENSG00000173812	EIF1
ENSG00000173826	KCNH6
ENSG00000173846	PLK3
ENSG00000173848	NET1
ENSG00000173868	PHOSPHO1
ENSG00000173875	ZNF791
ENSG00000173889	PHC3
ENSG00000173898	SPTBN2
ENSG00000173917	HOXB2
ENSG00000173918	C1QTNF1
ENSG00000173926	MARCH3
ENSG00000173960	UBXN2A
ENSG00000174010	KLHL15
ENSG00000174016	FAM46D
ENSG00000174032	SLC25A30
ENSG00000174099	MSRB3
ENSG00000174123	TLR10
ENSG00000174125	TLR1
ENSG00000174130	TLR6
ENSG00000174136	RGMB
ENSG00000174151	CYB561D1
ENSG00000174226	SNX31
ENSG00000174233	ADCY6
ENSG00000174238	PITPNA
ENSG00000174279	EVX2
ENSG00000174292	TNK1
ENSG00000174306	ZHX3
ENSG00000174326	SLC16A11
ENSG00000174327	SLC16A13
ENSG00000174343	CHRNA9
ENSG00000174348	PODN
ENSG00000174358	SLC6A19
ENSG00000174373	RALGAPA1
ENSG00000174384	RP11-313P13.4
ENSG00000174408	PPIAP24
ENSG00000174437	ATP2A2
ENSG00000174448	STARD6
ENSG00000174469	CNTNAP2
ENSG00000174473	GALNTL6
ENSG00000174482	LINGO2
ENSG00000174485	DENND4A
ENSG00000174502	SLC26A9
ENSG00000174516	PELI3
ENSG00000174521	TTC9B
ENSG00000174527	MYO1H
ENSG00000174567	GOLT1A
ENSG00000174574	AKIRIN1
ENSG00000174586	ZNF497
ENSG00000174599	TRAM1L1
ENSG00000174600	CMKLR1
ENSG00000174606	ANGEL2
ENSG00000174640	SLCO2A1
ENSG00000174669	SLC29A2
ENSG00000174705	SH3PXD2B
ENSG00000174715	RP11-79L9.2
ENSG00000174738	NR1D2
ENSG00000174775	HRAS
ENSG00000174791	RIN1
ENSG00000174799	CEP135
ENSG00000174804	FZD4
ENSG00000174827	PDZK1
ENSG00000174837	ADGRE1
ENSG00000174839	DENND6A
ENSG00000174851	YIF1A
ENSG00000174871	CNIH2
ENSG00000174903	RAB1B
ENSG00000174938	SEZ6L2
ENSG00000174939	ASPHD1
ENSG00000174943	KCTD13
ENSG00000174963	ZIC4
ENSG00000174990	CA5A
ENSG00000174996	KLC2
ENSG00000175003	SLC22A1
ENSG00000175029	CTBP2
ENSG00000175040	CHST2
ENSG00000175048	ZDHHC14
ENSG00000175065	DSG4
ENSG00000175084	DES
ENSG00000175087	PDIK1L
ENSG00000175093	SPSB4
ENSG00000175115	PACS1
ENSG00000175155	YPEL2
ENSG00000175161	CADM2
ENSG00000175175	PPM1E
ENSG00000175183	CSRP2
ENSG00000175189	INHBC
ENSG00000175213	ZNF408
ENSG00000175215	CTDSP2
ENSG00000175220	ARHGAP1
ENSG00000175229	GAL3ST3
ENSG00000175264	CHST1
ENSG00000175305	CCNE2
ENSG00000175309	PHYKPL
ENSG00000175311	ANKS4B
ENSG00000175315	CST6
ENSG00000175318	GRAMD2
ENSG00000175322	ZNF519
ENSG00000175348	TMEM9B
ENSG00000175354	PTPN2
ENSG00000175356	SCUBE2
ENSG00000175387	SMAD2
ENSG00000175414	ARL10
ENSG00000175416	CLTB
ENSG00000175426	PCSK1
ENSG00000175445	LPL
ENSG00000175463	TBC1D10C
ENSG00000175470	PPP2R2D
ENSG00000175471	MCTP1
ENSG00000175497	DPP10
ENSG00000175544	CABP4
ENSG00000175556	LONRF3
ENSG00000175564	UCP3
ENSG00000175567	UCP2
ENSG00000175582	RAB6A
ENSG00000175592	FOSL1
ENSG00000175602	CCDC85B
ENSG00000175662	TOM1L2
ENSG00000175727	MLXIP
ENSG00000175745	NR2F1
ENSG00000175766	EIF4E1B
ENSG00000175787	ZNF169
ENSG00000175793	SFN
ENSG00000175809	ZNF645
ENSG00000175832	ETV4
ENSG00000175866	BAIAP2
ENSG00000175879	HOXD8
ENSG00000175893	ZDHHC21
ENSG00000175895	PLEKHF2
ENSG00000175899	A2M
ENSG00000175906	ARL4D
ENSG00000175928	LRRN1
ENSG00000175938	ORAI3
ENSG00000175946	KLHL38
ENSG00000175970	UNC119B
ENSG00000175984	DENND2C
ENSG00000176040	TMPRSS7
ENSG00000176049	JAKMIP2
ENSG00000176092	AIM1L
ENSG00000176095	IP6K1
ENSG00000176105	YES1
ENSG00000176136	MC5R
ENSG00000176142	TMEM39A
ENSG00000176148	TCP11L1
ENSG00000176170	SPHK1
ENSG00000176171	BNIP3
ENSG00000176204	LRRTM4
ENSG00000176232	RP5-1193P9.4
ENSG00000176244	ACBD7
ENSG00000176256	HMGB4
ENSG00000176261	ZBTB8OS
ENSG00000176293	ZNF135
ENSG00000176383	B3GNT4
ENSG00000176387	HSD11B2
ENSG00000176393	RNPEP
ENSG00000176406	RIMS2
ENSG00000176428	VPS37D
ENSG00000176444	CLK2
ENSG00000176463	SLCO3A1
ENSG00000176490	DIRAS1
ENSG00000176531	PHLDB3
ENSG00000176597	B3GNT5
ENSG00000176619	LMNB2
ENSG00000176624	MEX3C
ENSG00000176658	MYO1D
ENSG00000176692	FOXC2
ENSG00000176697	BDNF
ENSG00000176749	CDK5R1
ENSG00000176783	RUFY1
ENSG00000176842	IRX5
ENSG00000176845	METRNL
ENSG00000176857	GJA1P1
ENSG00000176871	WSB2
ENSG00000176884	GRIN1
ENSG00000176928	GCNT4
ENSG00000176978	DPP7
ENSG00000176979	TRIM60
ENSG00000176986	SEC24C
ENSG00000177034	MTX3
ENSG00000177054	ZDHHC13
ENSG00000177076	ACER2
ENSG00000177103	DSCAML1
ENSG00000177106	EPS8L2
ENSG00000177119	ANO6
ENSG00000177125	ZBTB34
ENSG00000177169	ULK1
ENSG00000177182	CLVS1
ENSG00000177189	RPS6KA3
ENSG00000177191	B3GNT8
ENSG00000177200	CHD9
ENSG00000177261	ENSAP3
ENSG00000177272	KCNA3
ENSG00000177283	FZD8
ENSG00000177301	KCNA2
ENSG00000177303	CASKIN2
ENSG00000177311	ZBTB38
ENSG00000177359	OVOS2
ENSG00000177380	PPFIA3
ENSG00000177383	MAGEF1
ENSG00000177426	TGIF1
ENSG00000177427	MIEF2
ENSG00000177463	NR2C2
ENSG00000177468	OLIG3
ENSG00000177485	ZBTB33
ENSG00000177508	IRX3
ENSG00000177511	ST8SIA3
ENSG00000177548	RABEP2
ENSG00000177565	TBL1XR1
ENSG00000177570	SAMD12
ENSG00000177606	JUN
ENSG00000177688	SUMO4
ENSG00000177697	CD151
ENSG00000177707	NECTIN3
ENSG00000177733	HNRNPA0
ENSG00000177879	AP3S1
ENSG00000177885	GRB2
ENSG00000177889	UBE2N
ENSG00000177954	RPS27
ENSG00000177990	DPY19L2
ENSG00000178026	LRRC75B
ENSG00000178035	IMPDH2
ENSG00000178038	ALS2CL
ENSG00000178053	MLF1
ENSG00000178075	GRAMD1C
ENSG00000178093	TSSK6
ENSG00000178175	ZNF366
ENSG00000178177	LCORL
ENSG00000178184	PARD6G
ENSG00000178188	SH2B1
ENSG00000178199	ZC3H12D
ENSG00000178217	SH2D4B
ENSG00000178226	PRSS36
ENSG00000178233	TMEM151B
ENSG00000178235	SLITRK1
ENSG00000178301	AQP11
ENSG00000178342	KCNG2
ENSG00000178381	ZFAND2A
ENSG00000178385	PLEKHM3
ENSG00000178394	HTR1A
ENSG00000178403	NEUROG2
ENSG00000178538	CA8
ENSG00000178568	ERBB4
ENSG00000178573	MAF
ENSG00000178607	ERN1
ENSG00000178662	CSRNP3
ENSG00000178695	KCTD12
ENSG00000178718	RPP25
ENSG00000178719	GRINA
ENSG00000178752	ERFE
ENSG00000178761	FAM219B
ENSG00000178764	ZHX2
ENSG00000178772	CPN2
ENSG00000178773	CPNE7
ENSG00000178809	TRIM73
ENSG00000178860	MSC
ENSG00000178904	DPY19L3
ENSG00000178913	TAF7
ENSG00000178919	FOXE1
ENSG00000178934	LGALS7B
ENSG00000178951	ZBTB7A
ENSG00000178996	SNX18
ENSG00000178999	AURKB
ENSG00000179002	TAS1R2
ENSG00000179044	EXOC3L1
ENSG00000179059	ZFP42
ENSG00000179066	CTD-2527I21.15
ENSG00000179094	PER1
ENSG00000179097	HTR1F
ENSG00000179134	SAMD4B
ENSG00000179142	CYP11B2
ENSG00000179148	ALOXE3
ENSG00000179163	FUCA1
ENSG00000179172	HNRNPCL1
ENSG00000179242	CDH4
ENSG00000179262	RAD23A
ENSG00000179292	TMEM151A
ENSG00000179314	WSCD1
ENSG00000179331	RAB39A
ENSG00000179335	CLK3
ENSG00000179348	GATA2
ENSG00000179361	ARID3B
ENSG00000179364	PACS2
ENSG00000179387	ELMOD2
ENSG00000179388	EGR3
ENSG00000179399	GPC5
ENSG00000179403	VWA1
ENSG00000179407	DNAJB8
ENSG00000179454	KLHL28
ENSG00000179455	MKRN3
ENSG00000179456	ZBTB18
ENSG00000179477	ALOX12B
ENSG00000179520	SLC17A8
ENSG00000179528	LBX2
ENSG00000179542	SLITRK4
ENSG00000179546	HTR1D
ENSG00000179588	ZFPM1
ENSG00000179593	ALOX15B
ENSG00000179603	GRM8
ENSG00000179636	TPPP2
ENSG00000179776	CDH5
ENSG00000179796	LRRC3B
ENSG00000179855	GIPC3
ENSG00000179869	ABCA13
ENSG00000179873	NLRP11
ENSG00000179899	PHC1P1
ENSG00000179912	R3HDM2
ENSG00000179913	B3GNT3
ENSG00000179915	NRXN1
ENSG00000179934	CCR8
ENSG00000179981	TSHZ1
ENSG00000180008	SOCS4
ENSG00000180011	ZADH2
ENSG00000180015	RP11-756P10.3
ENSG00000180053	NKX2-6
ENSG00000180096	SEPT1
ENSG00000180113	TDRD6
ENSG00000180138	CSNK1A1L
ENSG00000180209	MYLPF
ENSG00000180228	PRKRA
ENSG00000180245	RRH
ENSG00000180263	FGD6
ENSG00000180269	GPR139
ENSG00000180304	OAZ2
ENSG00000180318	ALX1
ENSG00000180332	KCTD4
ENSG00000180340	FZD2
ENSG00000180357	ZNF609
ENSG00000180370	PAK2
ENSG00000180448	ARHGAP45
ENSG00000180479	ZNF571
ENSG00000180488	FAM73A
ENSG00000180543	TSPYL5
ENSG00000180549	FUT7
ENSG00000180573	HIST1H2AC
ENSG00000180613	GSX2
ENSG00000180616	SSTR2
ENSG00000180626	ZNF594
ENSG00000180628	PCGF5
ENSG00000180660	MAB21L1
ENSG00000180739	S1PR5
ENSG00000180764	PIPSL
ENSG00000180767	CHST13
ENSG00000180772	AGTR2
ENSG00000180773	SLC36A4
ENSG00000180776	ZDHHC20
ENSG00000180787	ZFP3
ENSG00000180801	ARSJ
ENSG00000180806	HOXC9
ENSG00000180815	MAP3K15
ENSG00000180817	PPA1
ENSG00000180818	HOXC10
ENSG00000180828	BHLHE22
ENSG00000180855	ZNF443
ENSG00000180871	CXCR2
ENSG00000180875	GREM2
ENSG00000180884	ZNF792
ENSG00000180900	SCRIB
ENSG00000180901	KCTD2
ENSG00000180914	OXTR
ENSG00000180957	PITPNB
ENSG00000180998	GPR137C
ENSG00000181026	AEN
ENSG00000181061	HIGD1A
ENSG00000181072	CHRM2
ENSG00000181090	EHMT1
ENSG00000181092	ADIPOQ
ENSG00000181218	HIST3H2A
ENSG00000181234	TMEM132C
ENSG00000181291	TMEM132E
ENSG00000181333	HEPHL1
ENSG00000181350	LRRC75A
ENSG00000181409	AATK
ENSG00000181449	SOX2
ENSG00000181458	TMEM45A
ENSG00000181467	RAP2B
ENSG00000181541	MAB21L2
ENSG00000181588	MEX3D
ENSG00000181626	ANKRD62
ENSG00000181652	ATG9B
ENSG00000181666	HKR1
ENSG00000181690	PLAG1
ENSG00000181773	GPR3
ENSG00000181781	ODF3L2
ENSG00000181790	ADGRB1
ENSG00000181804	SLC9A9
ENSG00000181819	KCTD9P2
ENSG00000181856	SLC2A4
ENSG00000181867	FTMT
ENSG00000181885	CLDN7
ENSG00000181929	PRKAG1
ENSG00000181965	NEUROG1
ENSG00000182010	RTKN2
ENSG00000182040	USH1G
ENSG00000182050	MGAT4C
ENSG00000182107	TMEM30B
ENSG00000182111	ZNF716
ENSG00000182132	KCNIP1
ENSG00000182141	ZNF708
ENSG00000182158	CREB3L2
ENSG00000182162	P2RY8
ENSG00000182168	UNC5C
ENSG00000182175	RGMA
ENSG00000182177	ASB18
ENSG00000182187	CRYGB
ENSG00000182197	EXT1
ENSG00000182218	HHIPL1
ENSG00000182223	ZAR1
ENSG00000182240	BACE2
ENSG00000182255	KCNA4
ENSG00000182256	GABRG3
ENSG00000182263	FIGN
ENSG00000182272	B4GALNT4
ENSG00000182287	AP1S2
ENSG00000182324	KCNJ14
ENSG00000182326	C1S
ENSG00000182327	GLTPD2
ENSG00000182348	ZNF804B
ENSG00000182389	CACNB4
ENSG00000182400	TRAPPC6B
ENSG00000182450	KCNK4
ENSG00000182463	TSHZ2
ENSG00000182481	KPNA2
ENSG00000182508	LHFPL1
ENSG00000182511	FES
ENSG00000182521	TBPL2
ENSG00000182533	CAV3
ENSG00000182541	LIMK2
ENSG00000182557	SPNS3
ENSG00000182568	SATB1
ENSG00000182578	CSF1R
ENSG00000182580	EPHB3
ENSG00000182601	HS3ST4
ENSG00000182606	TRAK1
ENSG00000182621	PLCB1
ENSG00000182631	RXFP3
ENSG00000182632	CCNYL2
ENSG00000182667	NTM
ENSG00000182674	KCNB2
ENSG00000182687	GALR2
ENSG00000182718	ANXA2
ENSG00000182732	RGS6
ENSG00000182742	HOXB4
ENSG00000182749	PAQR7
ENSG00000182752	PAPPA
ENSG00000182759	MAFA
ENSG00000182771	GRID1
ENSG00000182774	RPS17
ENSG00000182809	CRIP2
ENSG00000182827	ACBD3
ENSG00000182866	LCK
ENSG00000182872	RBM10
ENSG00000182901	RGS7
ENSG00000182903	ZNF721
ENSG00000182923	CEP63
ENSG00000182950	ODF3L1
ENSG00000182957	SPATA13
ENSG00000182968	SOX1
ENSG00000182979	MTA1
ENSG00000182985	CADM1
ENSG00000183018	SPNS2
ENSG00000183020	AP2A2
ENSG00000183023	SLC8A1
ENSG00000183049	CAMK1D
ENSG00000183066	WBP2NL
ENSG00000183072	NKX2-5
ENSG00000183090	FREM3
ENSG00000183092	BEGAIN
ENSG00000183098	GPC6
ENSG00000183111	ARHGEF37
ENSG00000183114	FAM43B
ENSG00000183117	CSMD1
ENSG00000183137	CEP57L1
ENSG00000183153	GJD3
ENSG00000183166	CALN1
ENSG00000183196	CHST6
ENSG00000183199	HSP90AB3P
ENSG00000183230	CTNNA3
ENSG00000183309	ZNF623
ENSG00000183317	EPHA10
ENSG00000183378	OVCH2
ENSG00000183386	FHL3
ENSG00000183421	RIPK4
ENSG00000183423	LRIT3
ENSG00000183434	TFDP3
ENSG00000183454	GRIN2A
ENSG00000183476	SH2D7
ENSG00000183496	MEX3B
ENSG00000183508	FAM46C
ENSG00000183549	ACSM5
ENSG00000183570	PCBP3
ENSG00000183571	PGPEP1L
ENSG00000183578	TNFAIP8L3
ENSG00000183579	ZNRF3
ENSG00000183598	HIST2H3D
ENSG00000183625	CCR3
ENSG00000183654	MARCH11
ENSG00000183655	KLHL25
ENSG00000183682	BMP8A
ENSG00000183690	EFHC2
ENSG00000183696	UPP1
ENSG00000183715	OPCML
ENSG00000183722	LHFP
ENSG00000183726	TMEM50A
ENSG00000183729	NPBWR1
ENSG00000183735	TBK1
ENSG00000183742	MACC1
ENSG00000183762	KREMEN1
ENSG00000183775	KCTD16
ENSG00000183778	B3GALT5
ENSG00000183779	ZNF703
ENSG00000183780	SLC35F3
ENSG00000183783	KCTD8
ENSG00000183801	OLFML1
ENSG00000183807	FAM162B
ENSG00000183808	RBM12B
ENSG00000183813	CCR4
ENSG00000183844	FAM3B
ENSG00000183853	KIRREL
ENSG00000183856	IQGAP3
ENSG00000183862	CNGA2
ENSG00000183864	TOB2
ENSG00000183873	SCN5A
ENSG00000183876	ARSI
ENSG00000183878	UTY
ENSG00000183914	DNAH2
ENSG00000183918	SH2D1A
ENSG00000183921	SDR42E2
ENSG00000183960	KCNH8
ENSG00000184005	ST6GALNAC3
ENSG00000184007	PTP4A2
ENSG00000184009	ACTG1
ENSG00000184012	TMPRSS2
ENSG00000184014	DENND5A
ENSG00000184083	FAM120C
ENSG00000184113	CLDN5
ENSG00000184117	NIPSNAP1
ENSG00000184144	CNTN2
ENSG00000184156	KCNQ3
ENSG00000184160	ADRA2C
ENSG00000184163	FAM132A
ENSG00000184164	CRELD2
ENSG00000184185	KCNJ12
ENSG00000184194	GPR173
ENSG00000184207	PGP
ENSG00000184210	DGAT2L6
ENSG00000184216	IRAK1
ENSG00000184226	PCDH9
ENSG00000184254	ALDH1A3
ENSG00000184260	HIST2H2AC
ENSG00000184261	KCNK12
ENSG00000184270	HIST2H2AB
ENSG00000184271	POU6F1
ENSG00000184277	TM2D3
ENSG00000184302	SIX6
ENSG00000184304	PRKD1
ENSG00000184343	SRPK3
ENSG00000184344	GDF3
ENSG00000184347	SLIT3
ENSG00000184349	EFNA5
ENSG00000184363	PKP3
ENSG00000184374	COLEC10
ENSG00000184408	KCND2
ENSG00000184428	TOP1MT
ENSG00000184451	CCR10
ENSG00000184459	BPIFC
ENSG00000184471	C1QTNF8
ENSG00000184481	FOXO4
ENSG00000184486	POU3F2
ENSG00000184489	PTP4A3
ENSG00000184497	TMEM255B
ENSG00000184544	DHRS7C
ENSG00000184545	DUSP8
ENSG00000184557	SOCS3
ENSG00000184564	SLITRK6
ENSG00000184571	PIWIL3
ENSG00000184588	PDE4B
ENSG00000184611	KCNH7
ENSG00000184613	NELL2
ENSG00000184617	ZNF840P
ENSG00000184634	MED12
ENSG00000184640	SEPT9
ENSG00000184672	RALYL
ENSG00000184678	HIST2H2BE
ENSG00000184697	CLDN6
ENSG00000184702	SEPT5
ENSG00000184716	SERINC4
ENSG00000184735	DDX53
ENSG00000184743	ATL3
ENSG00000184795	UNC93B5
ENSG00000184831	APOO
ENSG00000184840	TMED9
ENSG00000184845	DRD1
ENSG00000184860	SDR42E1
ENSG00000184887	BTBD6
ENSG00000184900	SUMO3
ENSG00000184908	CLCNKB
ENSG00000184916	JAG2
ENSG00000184922	FMNL1
ENSG00000184939	ZFP90
ENSG00000184945	AQP12A
ENSG00000184956	MUC6
ENSG00000184984	CHRM5
ENSG00000184985	SORCS2
ENSG00000184988	TMEM106A
ENSG00000185002	RFX6
ENSG00000185008	ROBO2
ENSG00000185009	AP3M1
ENSG00000185013	NT5C1B
ENSG00000185015	CA13
ENSG00000185022	MAFF
ENSG00000185033	SEMA4B
ENSG00000185043	CIB1
ENSG00000185046	ANKS1B
ENSG00000185052	SLC24A3
ENSG00000185053	SGCZ
ENSG00000185070	FLRT2
ENSG00000185088	RPS27L
ENSG00000185090	MANEAL
ENSG00000185100	ADSSL1
ENSG00000185112	FAM43A
ENSG00000185122	HSF1
ENSG00000185129	PURA
ENSG00000185130	HIST1H2BL
ENSG00000185133	INPP5J
ENSG00000185149	NPY2R
ENSG00000185176	AQP12B
ENSG00000185177	ZNF479
ENSG00000185215	TNFAIP2
ENSG00000185236	RAB11B
ENSG00000185267	CDNF
ENSG00000185272	RBM11
ENSG00000185278	ZBTB37
ENSG00000185304	RGPD2
ENSG00000185313	SCN10A
ENSG00000185338	SOCS1
ENSG00000185340	GAS2L1
ENSG00000185344	ATP6V0A2
ENSG00000185352	HS6ST3
ENSG00000185361	TNFAIP8L1
ENSG00000185386	MAPK11
ENSG00000185418	TARSL2
ENSG00000185420	SMYD3
ENSG00000185437	SH3BGR
ENSG00000185467	KPNA7
ENSG00000185479	KRT6B
ENSG00000185482	STAC3
ENSG00000185483	ROR1
ENSG00000185507	IRF7
ENSG00000185513	L3MBTL1
ENSG00000185518	SV2B
ENSG00000185532	PRKG1
ENSG00000185551	NR2F2
ENSG00000185559	DLK1
ENSG00000185565	LSAMP
ENSG00000185585	OLFML2A
ENSG00000185591	SP1
ENSG00000185610	DBX2
ENSG00000185619	PCGF3
ENSG00000185630	PBX1
ENSG00000185634	SHC4
ENSG00000185640	KRT79
ENSG00000185650	ZFP36L1
ENSG00000185651	UBE2L3
ENSG00000185652	NTF3
ENSG00000185658	BRWD1
ENSG00000185666	SYN3
ENSG00000185668	POU3F1
ENSG00000185669	SNAI3
ENSG00000185670	ZBTB3
ENSG00000185697	MYBL1
ENSG00000185728	YTHDF3
ENSG00000185736	ADARB2
ENSG00000185760	KCNQ5
ENSG00000185774	KCNIP4
ENSG00000185787	MORF4L1
ENSG00000185800	DMWD
ENSG00000185803	SLC52A2
ENSG00000185811	IKZF1
ENSG00000185818	NAT8L
ENSG00000185825	BCAP31
ENSG00000185869	ZNF829
ENSG00000185873	TMPRSS11B
ENSG00000185880	TRIM69
ENSG00000185888	PRSS38
ENSG00000185896	LAMP1
ENSG00000185909	KLHDC8B
ENSG00000185920	PTCH1
ENSG00000185942	NKAIN3
ENSG00000185947	ZNF267
ENSG00000185950	IRS2
ENSG00000185960	SHOX
ENSG00000185963	BICD2
ENSG00000185985	SLITRK2
ENSG00000185989	RASA3
ENSG00000186001	LRCH3
ENSG00000186009	ATP4B
ENSG00000186010	NDUFA13
ENSG00000186017	ZNF566
ENSG00000186076	RP11-887P2.3
ENSG00000186081	KRT5
ENSG00000186111	PIP5K1C
ENSG00000186115	CYP4F2
ENSG00000186130	ZBTB6
ENSG00000186160	CYP4Z1
ENSG00000186204	CYP4F12
ENSG00000186231	KLHL32
ENSG00000186260	MKL2
ENSG00000186272	ZNF17
ENSG00000186280	KDM4D
ENSG00000186281	GPAT2
ENSG00000186283	TOR3A
ENSG00000186297	GABRA5
ENSG00000186298	PPP1CC
ENSG00000186318	BACE1
ENSG00000186340	THBS2
ENSG00000186350	RXRA
ENSG00000186377	CYP4X1
ENSG00000186395	KRT10
ENSG00000186417	GLDN
ENSG00000186432	KPNA4
ENSG00000186448	ZNF197
ENSG00000186462	NAP1L2
ENSG00000186469	GNG2
ENSG00000186487	MYT1L
ENSG00000186510	CLCNKA
ENSG00000186522	SEPT10
ENSG00000186526	CYP4F8
ENSG00000186529	CYP4F3
ENSG00000186566	GPATCH8
ENSG00000186625	KATNA1
ENSG00000186628	FSD2
ENSG00000186635	ARAP1
ENSG00000186648	CARMIL3
ENSG00000186654	PRR5
ENSG00000186684	CYP27C1
ENSG00000186716	BCR
ENSG00000186732	MPPED1
ENSG00000186765	FSCN2
ENSG00000186766	FOXI2
ENSG00000186790	FOXE3
ENSG00000186792	HYAL3
ENSG00000186810	CXCR3
ENSG00000186831	KRT17P2
ENSG00000186832	KRT16
ENSG00000186847	KRT14
ENSG00000186895	FGF3
ENSG00000186897	C1QL4
ENSG00000186908	ZDHHC17
ENSG00000186910	SERPINA11
ENSG00000186918	ZNF395
ENSG00000186940	CHCHD2P9
ENSG00000186951	PPARA
ENSG00000186994	KANK3
ENSG00000187017	ESPN
ENSG00000187033	SAMD7
ENSG00000187045	TMPRSS6
ENSG00000187048	CYP4A11
ENSG00000187079	TEAD1
ENSG00000187091	PLCD1
ENSG00000187097	ENTPD5
ENSG00000187098	MITF
ENSG00000187109	NAP1L1
ENSG00000187122	SLIT1
ENSG00000187134	AKR1C1
ENSG00000187187	ZNF546
ENSG00000187210	GCNT1
ENSG00000187239	FNBP1
ENSG00000187244	BCAM
ENSG00000187257	RSBN1L
ENSG00000187323	DCC
ENSG00000187372	PCDHB13
ENSG00000187391	MAGI2
ENSG00000187416	LHFPL3
ENSG00000187474	FPR3
ENSG00000187486	KCNJ11
ENSG00000187498	COL4A1
ENSG00000187513	GJA4
ENSG00000187527	ATP13A5
ENSG00000187550	SBK2
ENSG00000187553	CYP26C1
ENSG00000187554	TLR5
ENSG00000187556	NANOS3
ENSG00000187605	TET3
ENSG00000187607	ZNF286A
ENSG00000187627	RGPD1
ENSG00000187634	SAMD11
ENSG00000187653	TMSB4XP8
ENSG00000187672	ERC2
ENSG00000187678	SPRY4
ENSG00000187688	TRPV2
ENSG00000187720	THSD4
ENSG00000187735	TCEA1
ENSG00000187742	SECISBP2
ENSG00000187764	SEMA4D
ENSG00000187772	LIN28B
ENSG00000187775	DNAH17
ENSG00000187792	ZNF70
ENSG00000187800	PEAR1
ENSG00000187808	SOWAHD
ENSG00000187815	ZFP69
ENSG00000187838	TMEM256-PLSCR3
ENSG00000187840	EIF4EBP1
ENSG00000187848	P2RX2
ENSG00000187950	OVCH1
ENSG00000187955	COL14A1
ENSG00000187961	KLHL17
ENSG00000188001	TPRG1
ENSG00000188013	MEIS3P2
ENSG00000188037	CLCN1
ENSG00000188042	ARL4C
ENSG00000188064	WNT7B
ENSG00000188089	PLA2G4E
ENSG00000188130	MAPK12
ENSG00000188153	COL4A5
ENSG00000188162	OTOG
ENSG00000188176	SMTNL2
ENSG00000188177	ZC3H6
ENSG00000188191	PRKAR1B
ENSG00000188227	ZNF793
ENSG00000188229	TUBB4B
ENSG00000188234	AGAP4
ENSG00000188282	RUFY4
ENSG00000188283	ZNF383
ENSG00000188290	HES4
ENSG00000188313	PLSCR1
ENSG00000188322	SBK1
ENSG00000188338	SLC38A3
ENSG00000188343	FAM92A1
ENSG00000188385	JAKMIP3
ENSG00000188386	PPP3R2
ENSG00000188394	GPR21
ENSG00000188425	NANOS2
ENSG00000188459	WASF4P
ENSG00000188486	H2AFX
ENSG00000188488	SERPINA5
ENSG00000188501	LCTL
ENSG00000188517	COL25A1
ENSG00000188529	SRSF10
ENSG00000188559	RALGAPA2
ENSG00000188580	NKAIN2
ENSG00000188659	SAXO2
ENSG00000188677	PARVB
ENSG00000188687	SLC4A5
ENSG00000188706	ZDHHC9
ENSG00000188716	DUPD1
ENSG00000188735	TMEM120B
ENSG00000188747	NOXA1
ENSG00000188763	FZD9
ENSG00000188778	ADRB3
ENSG00000188783	PRELP
ENSG00000188818	ZDHHC11
ENSG00000188822	CNR2
ENSG00000188828	GLRA4
